FIRE SIZE,DC,DMC,FFMC,ISI,BUI,FWI
0.1,928.224,145.28987,96.82329,22.313513,208.85312,64.58269
0.3,616.1709,189.23381,97.39971,19.904907,214.09187,60.39462
0.1,1098.1691,229.84708,98.37448,20.593224,301.78497,62.67661
0.1,932.8919,72.59128,72.72404,0.7948966,121.539185,4.495692
0.1,917.6815,168.5075,96.15316,24.966743,230.98128,69.68029
0.2,357.7914,169.98723,95.07328,17.321472,169.64401,53.66193
0.1,273.71152,153.19603,94.88318,14.00683,152.61357,45.86469
0.1,810.7358,68.13096,91.1679,8.30617,112.60479,29.32206
0.1,1161.8181,297.04492,92.691864,10.219904,362.43085,40.508327
0.1,1053.2047,147.28488,94.18192,20.540852,218.26268,61.669094
0.1,1028.4363,75.47943,82.14743,3.7653847,127.55495,17.646273
0.1,1235.8971,141.3329,90.69996,7.557406,219.8209,32.663445
0.1,1169.5236,301.14056,91.538284,7.860937,366.41238,34.122562
0.1,428.47668,169.75684,92.01986,10.952465,170.56984,40.190598
0.1,153.49579,47.453686,93.21115,10.350811,53.532803,23.590412
0.1,883.9125,82.74756,96.119286,12.856918,134.10864,41.813766
0.2,880.87885,64.84216,93.740524,13.394962,109.52819,39.769344
0.89,1180.3026,113.010155,93.27559,7.522152,182.36755,31.783936
0.1,1122.6875,65.21074,69.323944,0.95930797,113.88421,5.236322
0.1,267.62335,88.5493,91.34089,10.331278,96.92444,31.723324
0.01,66.18008,48.267532,92.11727,11.233566,47.893616,23.630274
0.05,82.73925,69.319244,78.20013,6.448173,68.75681,19.13895
0.1,597.92004,325.3304,94.111595,17.071003,323.77307,55.934776
0.1,1325.2584,137.5769,75.546715,0.8636544,218.4578,6.016494
0.1,366.70053,201.31529,95.38254,16.335526,200.52635,53.10871
0.3,60.943214,34.47936,93.528885,11.698478,34.286358,20.603916
1.6,909.2291,36.45095,74.63421,1.337864,66.26091,4.953299
0.1,530.1408,134.33899,91.95089,9.498626,164.47931,36.349754
0.1,444.88715,80.15119,94.43103,13.086599,110.52274,39.32327
0.1,485.18173,104.29967,95.73491,17.593332,135.68092,51.19258
0.1,444.88715,80.15119,94.43103,13.086599,110.52274,39.32327
0.1,444.88715,80.15119,94.43103,13.086599,110.52274,39.32327
0.1,444.88715,80.15119,94.43103,13.086599,110.52274,39.32327
0.1,444.88715,80.15119,94.43103,13.086599,110.52274,39.32327
0.1,444.88715,80.15119,94.43103,13.086599,110.52274,39.32327
0.1,444.88715,80.15119,94.43103,13.086599,110.52274,39.32327
0.25,615.83923,185.43619,95.51135,18.926243,211.59114,58.495358
30.0,530.1408,134.33899,91.95089,9.498626,164.47931,36.349754
0.1,442.14246,94.523735,95.463745,11.978798,123.20096,38.77031
0.1,129.1943,55.412724,87.139366,4.446273,55.364662,12.807531
0.1,343.83377,105.96257,93.87476,10.917641,119.70134,36.089607
0.23,461.5331,90.49802,95.40817,14.603627,121.457275,43.811794
209.0,80.99676,32.55212,85.04771,2.9762375,32.549507,6.61511
0.1,340.11105,63.502728,52.022697,0.2999308,86.587975,0.75306547
0.1,400.18027,240.39821,92.46174,8.984255,239.10039,36.853577
0.1,409.4428,246.4945,95.17336,13.96412,245.14131,48.96786
0.1,400.18027,240.39821,92.46174,8.984255,239.10039,36.853577
0.1,340.11105,63.502728,52.022697,0.2999308,86.587975,0.75306547
0.1,469.37167,94.744934,94.58867,12.266917,125.937256,39.692997
0.1,471.43207,96.285446,96.11272,11.764668,127.47966,38.801083
0.1,486.50098,101.01337,94.74384,12.585033,132.99274,41.128704
0.02,876.9994,89.97751,95.88776,15.054952,143.22012,47.183895
0.25,436.62128,74.88491,87.60591,5.370653,104.823944,20.93008
0.1,830.38,45.918262,87.13422,4.049645,80.68259,14.748619
0.1,63.71338,30.434568,88.56398,9.463424,30.338507,16.586264
0.25,461.5331,90.49802,95.40817,14.603627,121.457275,43.811794
0.1,178.06584,64.53794,95.26229,11.709112,67.717384,28.903269
1.0,634.7238,181.57892,96.257164,14.559347,211.73055,49.71977
27150.0,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
124.0,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
0.1,741.3882,181.735,98.72827,19.720802,225.36302,60.31079
0.1,741.3882,181.735,98.72827,19.720802,225.36302,60.31079
0.1,41.01802,15.544676,84.48672,2.4451144,15.9643,3.345156
0.1,42.906578,16.200993,84.534256,3.0204465,16.667953,4.3684425
0.2,690.9199,206.01337,94.53534,12.984365,236.0601,46.669113
0.1,870.66296,85.93589,95.83647,12.403099,137.8554,41.222286
0.25,614.2808,94.39433,91.18775,6.8952155,136.39163,27.826942
1.0,178.60669,92.56239,95.94409,12.112935,92.302826,34.453182
0.1,101.6476,55.460247,93.27335,10.055527,55.247948,23.486273
0.1,12.082441,6.293453,90.96667,7.4161363,6.171203,6.2693057
0.1,nan,nan,nan,nan,nan,nan
0.1,185.70596,93.38461,83.142105,3.8733046,93.153076,15.462391
0.1,185.70596,93.38461,83.142105,3.8733046,93.153076,15.462391
0.1,287.42914,132.95667,86.12613,5.0719028,132.74281,22.24744
0.1,304.4642,106.85515,87.82777,6.3667474,113.832924,24.531813
0.1,43.476788,19.736746,92.842606,9.691923,19.673609,13.610073
0.1,295.8572,137.142,87.04553,3.3232555,136.91702,16.526388
0.1,93.68766,49.820877,85.85729,2.810983,49.636707,8.194538
0.1,201.30103,75.86157,84.825035,3.7137096,78.1216,13.54613
0.1,312.7612,111.3887,91.77766,6.9036765,117.848854,26.341208
0.1,201.30103,75.86157,84.825035,3.7137096,78.1216,13.54613
0.1,312.7612,111.3887,91.77766,6.9036765,117.848854,26.341208
0.1,312.7612,111.3887,91.77766,6.9036765,117.848854,26.341208
0.14,410.32098,65.311516,84.59864,4.0563273,93.44037,16.040312
0.1,312.7612,111.3887,91.77766,6.9036765,117.848854,26.341208
0.2,337.47717,125.16626,91.51112,10.866345,129.89305,37.08892
0.1,304.4642,106.85515,87.82777,6.3667474,113.832924,24.531813
0.1,410.32098,65.311516,84.59864,4.0563273,93.44037,16.040312
0.2,398.82968,52.68204,72.78293,0.8401344,79.20748,3.441212
0.1,909.5765,361.43088,98.40727,22.97087,362.62677,67.086365
0.1,491.57025,101.69241,88.64891,5.061755,134.05438,22.29602
0.1,499.33344,106.06853,91.1839,9.825124,138.55653,35.476414
2.4,602.2196,164.71956,97.09477,21.846195,195.65195,63.292732
0.1,410.32098,65.311516,84.59864,4.0563273,93.44037,16.040312
0.1,410.32098,65.311516,84.59864,4.0563273,93.44037,16.040312
0.1,491.57025,101.69241,88.64891,5.061755,134.05438,22.29602
0.1,nan,nan,nan,nan,nan,nan
0.35,23.820005,10.582184,92.63227,9.394928,10.532518,9.849689
0.1,491.57025,101.69241,88.64891,5.061755,134.05438,22.29602
0.1,411.017,77.44328,94.52738,20.726574,105.29004,51.611866
0.1,491.57025,101.69241,88.64891,5.061755,134.05438,22.29602
0.1,403.68317,73.178185,94.25891,18.8268,100.713806,47.673836
35.0,674.28284,209.37726,94.10939,15.608037,235.7459,52.376713
0.1,506.74515,110.41666,94.27437,16.614557,142.95874,50.17455
0.1,406.2427,47.61892,78.546455,1.8927788,73.65394,7.434084
0.1,50.754356,15.841367,57.28385,0.6070554,17.79633,0.51164055
0.1,39.4816,20.51005,94.23698,8.082102,20.379513,11.996676
4.8,34.36024,16.301159,91.36904,6.0358677,16.21799,8.348424
0.1,nan,nan,nan,nan,nan,nan
0.1,31.931868,16.464392,90.276764,6.211995,16.34088,8.594488
0.1,61.950138,27.622292,89.97644,8.3641615,27.564785,14.379403
0.1,386.3664,89.18798,92.80731,11.79027,113.104164,37.096386
0.1,386.3664,89.18798,92.80731,11.79027,113.104164,37.096386
0.1,34.545715,16.535898,94.41071,12.072363,16.448282,14.8076935
0.1,19.52736,8.700601,86.48934,4.6377716,8.64997,4.642515
0.25,673.866,273.6023,94.48668,18.097542,273.5438,57.78623
0.1,616.17865,187.23195,97.8216,20.580568,212.80594,61.601845
0.01,334.18018,51.756725,93.73316,13.690706,74.620865,33.68017
0.1,738.9459,29.791235,81.86407,1.451637,54.12703,4.632298
0.5,841.2313,167.57767,97.417755,16.857344,223.73326,54.736588
0.1,nan,nan,nan,nan,nan,nan
0.13,485.77106,145.54982,92.80041,7.096219,166.43147,30.013798
0.1,277.47275,75.31003,81.3609,2.2595577,89.733025,9.842206
0.13,90.225845,35.286716,83.32475,3.1909246,35.684002,7.468434
6.6,32.449398,16.490198,91.114426,8.847653,16.373657,11.56775
0.1,nan,nan,nan,nan,nan,nan
0.1,277.47275,75.31003,81.3609,2.2595577,89.733025,9.842206
0.1,263.08096,44.395603,66.357864,0.99872667,62.446274,3.4349456
0.1,98.26735,40.705948,91.70586,6.5009527,40.68512,14.527874
0.15,71.77792,44.012764,96.716354,21.873262,43.754044,35.593185
0.1,661.33685,191.83563,95.43339,19.03901,222.39476,58.966415
0.1,43.39909,23.964487,92.57563,10.887682,23.799837,16.33448
0.1,939.2191,140.98839,97.801346,17.07549,205.03214,54.725746
0.1,567.60956,163.59897,94.827545,8.881779,190.16931,35.73008
0.1,38.370876,20.817965,91.422165,8.497733,20.665714,12.575052
0.1,245.47086,133.9803,95.45267,13.794456,133.52174,43.67905
0.1,423.5481,80.96797,92.4327,14.407243,109.57055,41.689793
0.1,890.80225,324.5808,93.73599,13.248224,339.7111,47.779606
0.2,476.05896,154.78316,94.76541,11.530468,170.76353,41.55503
1.5,643.4219,156.53221,92.82654,8.126337,194.66733,33.806274
0.3,1775.8314,137.5925,95.0186,13.645575,230.53082,48.07843
0.1,1902.1477,251.45117,96.28225,18.431189,377.98474,58.6993
0.1,544.15295,129.342,94.53612,8.887733,162.2621,34.68551
0.3,573.69226,157.98103,93.47692,10.404428,187.13257,39.52156
0.1,767.4157,261.58997,90.317375,6.774569,282.46738,30.781023
0.1,59.06696,51.669277,96.96214,22.576832,51.175186,39.073494
0.1,1050.0457,194.11388,94.491585,10.704739,265.51736,41.506077
0.5,318.89508,138.41899,93.55089,9.79545,138.29276,35.38422
0.5,786.76685,368.0824,97.93245,25.41344,367.11533,71.28235
0.1,962.49866,136.6106,95.08559,9.503495,201.66408,37.647903
0.3,706.6954,159.43964,98.77453,21.64949,203.88278,63.251633
0.1,934.51746,104.87847,92.73257,9.580892,163.79985,36.522
2.0,246.77011,169.72575,97.74079,25.636501,168.66983,68.09625
0.1,64.85281,57.45456,97.00378,20.810413,56.92286,38.945564
0.2,286.6683,162.006,97.68625,23.799229,161.36308,64.52489
1.0,819.7974,388.4037,96.08018,19.084179,387.2666,59.96843
1.0,960.7814,101.40867,96.5518,14.8404665,160.47322,48.15168
1.2,900.06586,114.243004,97.17712,25.474274,173.44781,68.18895
0.1,787.55164,80.4329,94.70763,18.807585,128.14665,52.37885
0.1,992.8753,80.585815,92.570854,10.444925,133.98476,36.527695
0.1,932.7731,102.65759,91.54577,10.990227,161.01373,39.78123
0.1,902.07306,138.7094,97.67148,28.801735,200.38654,74.925964
0.1,1167.2136,202.55943,98.81882,20.649914,282.53873,62.692642
0.1,933.939,105.74806,95.02216,18.2489,164.836,55.101814
0.3,1123.4579,273.48685,94.84706,21.428001,340.03455,64.300964
0.1,1153.2825,265.6879,97.19513,29.942118,337.18054,78.52918
0.1,1101.4971,101.56506,93.73606,16.337788,165.07721,51.45953
2.6,1228.4138,137.51369,89.94534,7.6608477,214.8886,32.889896
0.1,1133.9856,116.86409,95.26912,16.940548,185.84662,53.768368
0.1,1398.5505,352.019,94.115326,17.44146,432.12216,56.76081
0.1,1299.0271,137.22873,92.87791,28.661552,217.11707,75.30331
0.1,1082.8242,98.59953,97.5097,20.793007,160.63208,59.376034
0.1,1248.6426,185.49544,95.33866,25.174612,270.52097,70.557465
0.1,1061.2372,76.69372,94.58623,13.389513,129.91553,42.461193
77.2,1529.8165,101.41632,85.54779,4.923462,173.99583,23.55058
2.0,1868.7052,133.61113,92.23502,12.054541,226.70001,44.392548
0.1,2042.2626,259.20673,91.622185,11.348073,393.5414,43.341705
0.1,996.71484,97.52958,95.97777,16.23455,156.7209,50.662445
0.1,1238.7062,56.21538,90.32041,7.661637,100.9746,26.398361
0.8,670.21387,160.78378,94.39462,16.025293,201.01138,52.494385
0.1,1466.0271,92.09738,93.10082,35.18446,159.19307,81.22642
0.1,85.55138,35.505924,94.81279,23.114847,35.485004,33.527473
0.1,1317.3137,80.618935,93.53483,8.633675,139.8422,32.65945
0.1,134.95804,66.823715,93.369576,9.831275,66.659004,25.428967
0.1,67.46219,26.794582,93.14903,11.059061,26.889393,17.54494
0.1,129.47086,53.567703,94.037865,11.408548,53.544865,25.254902
0.1,130.3637,44.28835,93.061844,9.095953,47.896828,20.330256
0.1,1018.6721,60.04695,96.14453,18.055387,104.66924,47.212723
0.1,157.42828,32.136215,92.52454,10.202087,42.555195,20.794657
0.1,247.50629,57.76404,93.71584,22.55826,72.95925,46.058914
0.2,233.45024,77.4805,95.74764,13.961669,84.69052,36.285263
0.1,191.96498,59.0489,94.12404,18.001675,66.75941,38.212402
0.1,233.75676,116.23672,96.14841,11.675431,115.96208,37.238342
0.1,238.07803,118.94214,92.91798,18.897366,118.65451,51.103184
0.1,278.90863,116.29999,96.94486,15.349424,116.24729,44.4707
16.0,251.50752,117.25824,97.29278,21.045496,117.06269,54.3635
0.1,240.58449,90.212654,93.43857,11.481961,93.126,33.394615
1.0,1119.7948,149.4621,98.26869,21.1751,224.13455,62.95486
0.1,171.2457,53.028744,93.42444,13.782163,59.77893,30.352514
1.0,1094.1144,116.07075,96.1498,13.513175,183.4797,46.577194
0.1,259.57217,98.959305,96.134125,19.73645,101.335625,49.242466
0.1,175.52902,149.14624,96.440735,26.539555,147.92804,67.504135
0.1,1021.3673,209.84583,97.49413,28.434622,277.2732,75.91897
0.1,nan,nan,nan,nan,nan,nan
0.1,307.99695,121.77877,94.42986,13.535622,122.48466,41.863766
0.5,297.4064,128.15045,93.68612,16.717709,128.04543,48.644802
0.2,321.38428,195.51959,97.15294,18.43362,194.52231,57.012096
0.1,356.78622,140.59866,96.24889,12.3727255,141.64867,41.50236
0.1,1248.9025,283.25858,98.2441,26.552841,361.5263,73.16603
0.3,335.0745,145.55804,92.609764,10.863589,145.42258,38.44964
0.1,344.8137,152.00531,90.01424,9.232137,151.83698,34.98
1.0,207.55711,186.12799,97.21472,29.451918,184.39929,75.106255
0.1,304.96866,178.55515,96.77906,13.459014,177.75188,46.212
0.1,368.92603,117.050995,83.88992,5.2132316,130.55077,22.545126
0.3,1282.1727,298.11182,94.70979,32.178116,377.05533,81.98345
0.1,1289.0847,320.4603,96.00671,43.798046,395.26694,98.06877
0.1,349.1006,86.365685,93.57506,12.905661,106.72397,38.391266
0.1,1267.0594,301.08005,95.141685,21.600622,377.75418,64.6535
0.1,1362.2136,369.50812,93.38345,22.754549,440.37842,66.739815
0.5,529.4503,124.740135,80.01104,3.164508,157.00381,16.66257
0.3,463.7984,101.22816,94.49335,17.398767,130.9848,50.263214
0.1,551.9911,337.69385,94.11169,13.981194,335.43106,49.419804
0.1,422.2329,165.99767,93.25561,11.552922,167.43289,41.439957
7.2,439.51254,163.87164,92.34821,12.313492,169.62871,43.285423
2.5,336.33386,27.843222,85.19943,4.8102684,46.137726,12.295012
0.5,554.3901,231.294,87.92249,8.169644,231.16522,34.53986
0.1,691.882,145.05864,92.67393,11.479578,190.34755,42.216423
0.2,741.3882,181.735,98.72827,19.720802,225.36302,60.31079
0.1,741.3882,181.735,98.72827,19.720802,225.36302,60.31079
10.0,741.3882,181.735,98.72827,19.720802,225.36302,60.31079
0.1,757.3128,189.63167,93.52607,8.900279,233.24904,36.567295
100.0,757.3128,189.63167,93.52607,8.900279,233.24904,36.567295
0.1,765.21674,193.39012,92.91731,9.295698,237.02458,37.662754
0.1,765.21674,193.39012,92.91731,9.295698,237.02458,37.662754
0.1,789.13824,206.43393,94.71265,11.926206,249.62003,44.3587
0.1,780.8063,201.36655,92.78077,9.667924,244.86139,38.714367
0.1,797.1129,210.87813,94.76356,12.326358,253.85884,45.33663
0.5,812.2865,218.27107,93.279465,10.397115,261.12418,40.70699
0.3,812.2865,218.27107,93.279465,10.397115,261.12418,40.70699
0.1,819.2616,220.84631,90.74757,7.2686825,263.86743,32.19473
0.1,819.2616,220.84631,90.74757,7.2686825,263.86743,32.19473
0.5,819.2616,220.84631,90.74757,7.2686825,263.86743,32.19473
0.2,833.36584,226.9605,92.67415,9.968563,270.05362,39.66487
0.3,833.36584,226.9605,92.67415,9.968563,270.05362,39.66487
0.1,833.36584,226.9605,92.67415,9.968563,270.05362,39.66487
0.1,841.00867,231.05588,92.894745,10.040693,273.9509,39.869564
0.1,848.05664,233.84052,91.183365,7.7495728,276.84207,33.65618
0.1,848.05664,233.84052,91.183365,7.7495728,276.84207,33.65618
0.1,865.06744,244.63031,96.83624,16.617365,286.62537,54.896416
0.1,865.06744,244.63031,96.83624,16.617365,286.62537,54.896416
1.5,865.06744,244.63031,96.83624,16.617365,286.62537,54.896416
0.5,865.06744,244.63031,96.83624,16.617365,286.62537,54.896416
0.1,856.21375,238.58623,93.86835,11.857451,281.24695,44.39703
0.1,882.3788,256.15875,96.93948,14.779249,296.86453,51.078957
0.1,906.6696,270.38034,95.48735,14.37477,309.79712,50.23822
0.1,946.54083,292.30423,93.98373,10.551552,329.90836,41.320084
1.0,962.41113,300.755,93.03741,8.612491,337.6891,36.219208
10.0,904.12933,96.480125,72.79058,1.278016,152.32385,7.9101367
0.1,935.1676,110.07851,91.66202,9.516069,170.10068,36.656322
3.5,940.0257,112.17096,91.104576,9.188135,172.79416,35.935642
0.1,958.1537,123.144844,95.50124,12.593858,186.39844,44.651108
0.5,989.3064,145.0591,97.73384,16.333193,212.297,53.430134
0.1,989.3064,145.0591,97.73384,16.333193,212.297,53.430134
0.1,1008.22906,154.74951,91.052536,7.459028,223.67233,32.428497
0.1,1008.22906,154.74951,91.052536,7.459028,223.67233,32.428497
0.3,825.6434,47.44266,40.81417,0.05094479,82.966835,0.12390552
0.1,825.6434,47.44266,40.81417,0.05094479,82.966835,0.12390552
0.1,831.35815,50.369343,78.90714,1.5260218,87.48725,6.8585043
0.5,856.8448,64.7522,92.10766,8.785521,108.92551,30.01786
0.1,881.1717,77.828285,92.00494,8.975576,127.5028,32.470043
0.1,881.1717,77.828285,92.00494,8.975576,127.5028,32.470043
0.3,887.26935,81.05944,92.10951,7.8320236,131.97609,30.00054
0.3,887.26935,81.05944,92.10951,7.8320236,131.97609,30.00054
0.1,887.26935,81.05944,92.10951,7.8320236,131.97609,30.00054
0.1,887.26935,81.05944,92.10951,7.8320236,131.97609,30.00054
0.1,893.84766,85.17508,94.661835,12.044831,137.57599,40.424526
0.1,893.84766,85.17508,94.661835,12.044831,137.57599,40.424526
0.5,899.79175,88.542206,94.612206,12.155533,142.12146,41.07283
2.0,905.856,92.05345,94.663086,11.180416,146.80974,39.280922
0.1,910.309,94.0652,92.33074,6.632064,149.50763,27.889809
0.1,915.2069,96.81893,92.61103,10.668462,153.13722,38.542786
0.1,915.2069,96.81893,92.61103,10.668462,153.13722,38.542786
0.1,915.2069,96.81893,92.61103,10.668462,153.13722,38.542786
0.1,915.2069,96.81893,92.61103,10.668462,153.13722,38.542786
0.1,919.14606,98.72761,91.846924,9.876178,155.65662,36.803795
0.1,930.26324,105.45106,94.78904,11.983341,164.332,42.25589
0.1,930.26324,105.45106,94.78904,11.983341,164.332,42.25589
0.1,930.26324,105.45106,94.78904,11.983341,164.332,42.25589
0.1,930.26324,105.45106,94.78904,11.983341,164.332,42.25589
0.1,935.08765,107.63151,92.204056,7.752625,167.1611,31.885328
0.3,959.79193,119.82715,92.90775,7.9779253,182.64697,33.066147
0.1,959.79193,119.82715,92.90775,7.9779253,182.64697,33.066147
0.2,964.9532,122.91713,93.73378,9.604574,186.45651,37.49647
0.1,971.15314,126.87926,95.49706,11.552439,191.28197,42.418034
2.0,971.15314,126.87926,95.49706,11.552439,191.28197,42.418034
0.1,435.50543,73.799736,89.34501,9.526948,103.67722,31.00468
3.6,596.5153,156.53693,96.31479,14.95819,189.04884,49.880905
0.1,502.12546,93.094055,90.79764,10.20314,127.22112,35.32304
1.0,616.1709,189.23381,97.39971,19.904907,214.09187,60.39462
0.1,581.27576,162.41898,91.35614,12.185226,191.2448,43.888737
0.3,504.5634,127.95508,91.068924,11.027256,156.6168,39.60447
8.0,434.46777,77.09479,91.590065,8.962671,106.80787,30.159712
0.1,535.38367,100.3945,87.179306,6.178675,136.70303,25.821987
1.0,615.98926,171.81177,96.14654,16.473024,202.45302,53.445366
0.5,632.94476,181.0367,92.36447,8.961383,211.11447,36.416576
15.1,597.1784,173.20087,93.76744,9.142256,200.80328,36.686474
0.1,816.6973,174.50642,97.584595,25.324953,227.49097,70.203636
0.3,797.52374,349.16193,99.525276,55.175957,348.648,111.80526
0.1,609.91235,305.55063,93.84577,8.995763,304.51236,37.215977
0.1,690.0104,178.52232,99.222534,39.462727,216.80983,90.82481
1.0,689.2248,272.46664,98.87583,34.262306,274.06882,84.696976
0.2,695.65436,218.94017,99.41927,39.648304,245.0621,91.80658
0.3,789.0118,268.52435,99.031044,27.897913,290.1672,75.149734
0.1,914.1224,390.83365,99.584915,25.162373,390.38086,70.87704
0.1,753.3281,251.42047,96.11122,17.328026,274.1225,56.265636
1.0,695.71796,408.0016,99.26937,23.450844,405.24933,67.95268
0.1,735.2601,436.2372,95.40505,14.241778,433.0835,50.049515
1.0,769.22595,224.2165,88.90631,8.645079,259.40353,36.08948
1.0,813.1882,433.70404,93.14567,8.553793,431.41046,36.09543
0.1,755.29584,146.844,82.71354,1.7895836,197.63023,11.244011
